package,class,class_description
javax.swing.text.html,javax.swing.text.html.InlineView,Displays the inline element styles based upon css attributes.
javax.swing.text.html,javax.swing.text.html.ListView,A view implementation to display an html list
javax.swing.text.html,javax.swing.text.html.MinimalHTMLWriter,MinimalHTMLWriter is a fallback writer used by the HTMLEditorKit to write out HTML for a document that is a not produced by the EditorKit.
javax.swing.text.html,javax.swing.text.html.ObjectView,Component decorator that implements the view interface for &lt;object&gt; elements.
javax.swing.text.html,javax.swing.text.html.Option,Value for the ListModel used to represent &lt;option&gt; elements.
javax.swing.text.html,javax.swing.text.html.ParagraphView,"Displays the a paragraph, and uses css attributes for its configuration."
javax.swing.text.html,javax.swing.text.html.StyleSheet,Support for defining the visual characteristics of HTML views being rendered.
javax.swing.text.html,javax.swing.text.html.StyleSheet.BoxPainter,Class to carry out some of the duties of CSS formatting.
javax.swing.text.html,javax.swing.text.html.StyleSheet.ListPainter,Class to carry out some of the duties of CSS list formatting.
javax.swing.text.html.parser,javax.swing.text.html.parser.AttributeList,This class defines the attributes of an SGML element as described in a DTD using the ATTLIST construct.
javax.swing.text.html.parser,javax.swing.text.html.parser.ContentModel,A representation of a content model.
javax.swing.text.html.parser,javax.swing.text.html.parser.DocumentParser,"A Parser for HTML Documents (actually, you can specify a DTD, but you should really only use this class with the html dtd in swing)."
javax.swing.text.html.parser,javax.swing.text.html.parser.DTD,The representation of an SGML DTD.
javax.swing.text.html.parser,javax.swing.text.html.parser.Element,An element as described in a DTD using the ELEMENT construct.
javax.swing.text.html.parser,javax.swing.text.html.parser.Entity,An entity is described in a DTD using the ENTITY construct.
javax.swing.text.html.parser,javax.swing.text.html.parser.Parser,A simple DTD-driven HTML parser.
javax.swing.text.html.parser,javax.swing.text.html.parser.ParserDelegator,Responsible for starting up a new DocumentParser each time its parse method is invoked.
javax.swing.text.html.parser,javax.swing.text.html.parser.TagElement,A generic HTML TagElement class.
javax.swing.text.rtf,javax.swing.text.rtf.RTFEditorKit,This is the default implementation of RTF editing functionality.
javax.swing.tree,javax.swing.tree.AbstractLayoutCache,Warning: Serialized objects of this class will not be compatible with future Swing releases.
javax.swing.tree,javax.swing.tree.AbstractLayoutCache.NodeDimensions,Used by AbstractLayoutCache to determine the size and x origin of a particular node.
javax.swing.tree,javax.swing.tree.DefaultMutableTreeNode,A DefaultMutableTreeNode is a general-purpose node in a tree data structure.
javax.swing.tree,javax.swing.tree.DefaultTreeCellEditor,A TreeCellEditor.
javax.swing.tree,javax.swing.tree.DefaultTreeCellRenderer,Displays an entry in a tree.
javax.swing.tree,javax.swing.tree.DefaultTreeModel,A simple tree data model that uses TreeNodes.
javax.swing.tree,javax.swing.tree.DefaultTreeSelectionModel,Default implementation of TreeSelectionModel.
javax.swing.tree,javax.swing.tree.FixedHeightLayoutCache,NOTE: This will become more open in a future release.
javax.swing.tree,javax.swing.tree.TreePath,TreePath represents an array of objects that uniquely identify the path to a node in a tree.
javax.swing.tree,javax.swing.tree.VariableHeightLayoutCache,NOTE: This will become more open in a future release.
javax.swing.undo,javax.swing.undo.AbstractUndoableEdit,"An abstract implementation of UndoableEdit, implementing simple responses to all boolean methods in that interface."
javax.swing.undo,javax.swing.undo.CompoundEdit,"A concrete subclass of AbstractUndoableEdit, used to assemble little UndoableEdits into great big ones."
javax.swing.undo,javax.swing.undo.StateEdit,StateEdit is a general edit for objects that change state.
javax.swing.undo,javax.swing.undo.UndoableEditSupport,A support class used for managing UndoableEdit listeners.
javax.swing.undo,javax.swing.undo.UndoManager,"UndoManager manages a list of UndoableEdits, providing a way to undo or redo the appropriate edits."
javax.tools,javax.tools.DiagnosticCollector,Provides an easy way to collect diagnostics in a list.
javax.tools,javax.tools.ForwardingFileObject,Forwards calls to a given file object.
javax.tools,javax.tools.ForwardingJavaFileManager,Forwards calls to a given file manager.
javax.tools,javax.tools.ForwardingJavaFileObject,Forwards calls to a given file object.
javax.tools,javax.tools.SimpleJavaFileObject,Provides simple implementations for most methods in JavaFileObject.
javax.tools,javax.tools.ToolProvider,"Provides methods for locating tool providers, for example, providers of compilers."
javax.xml,javax.xml.XMLConstants,Utility class to contain basic XML values as constants.
javax.xml.bind,javax.xml.bind.Binder,Enable synchronization between XML infoset nodes and JAXB objects representing same XML document.
javax.xml.bind,javax.xml.bind.DatatypeConverter,The javaType binding declaration can be used to customize the binding of an XML schema datatype to a Java datatype.
javax.xml.bind,javax.xml.bind.JAXB,"Class that defines convenience methods for common, simple use of JAXB."
javax.xml.bind,javax.xml.bind.JAXBContext,The JAXBContext class provides the client's entry point to the JAXB API.
javax.xml.bind,javax.xml.bind.JAXBElement,JAXB representation of an Xml Element.
javax.xml.bind,javax.xml.bind.JAXBElement.GlobalScope,Designates global scope for an xml element.
javax.xml.bind,javax.xml.bind.JAXBIntrospector,Provide access to JAXB xml binding data for a JAXB object.
javax.xml.bind,javax.xml.bind.JAXBPermission,This class is for JAXB permissions.
javax.xml.bind,javax.xml.bind.Marshaller.Listener,Register an instance of an implementation of this class with a Marshaller to externally listen for marshal events.
javax.xml.bind,javax.xml.bind.SchemaOutputResolver,Controls where a JAXB implementation puts the generates schema files.
javax.xml.bind,javax.xml.bind.Unmarshaller.Listener,Register an instance of an implementation of this class with Unmarshaller to externally listen for unmarshal events.
javax.xml.bind.annotation,javax.xml.bind.annotation.W3CDomHandler,DomHandler implementation for W3C DOM (org.w3c.dom package.)
javax.xml.bind.annotation,javax.xml.bind.annotation.XmlElement.DEFAULT,Used in XmlElement.type() to signal that the type be inferred from the signature of the property.
javax.xml.bind.annotation,javax.xml.bind.annotation.XmlElementDecl.GLOBAL,Used in XmlElementDecl.scope() to signal that the declaration is in the global scope.
javax.xml.bind.annotation,javax.xml.bind.annotation.XmlElementRef.DEFAULT,Used in XmlElementRef.type() to signal that the type be inferred from the signature of the property.
javax.xml.bind.annotation,javax.xml.bind.annotation.XmlSchemaType.DEFAULT,Used in XmlSchemaType.type() to signal that the type be inferred from the signature of the property.
javax.xml.bind.annotation,javax.xml.bind.annotation.XmlType.DEFAULT,Used in XmlType.factoryClass() to signal that either factory mehod is not used or that it's in the class with this XmlType itself.
javax.xml.bind.annotation.adapters,javax.xml.bind.annotation.adapters.CollapsedStringAdapter,Built-in XmlAdapter to handle xs:token and its derived types.
javax.xml.bind.annotation.adapters,javax.xml.bind.annotation.adapters.HexBinaryAdapter,XmlAdapter for xs:hexBinary.
javax.xml.bind.annotation.adapters,javax.xml.bind.annotation.adapters.NormalizedStringAdapter,XmlAdapter to handle xs:normalizedString.
javax.xml.bind.annotation.adapters,javax.xml.bind.annotation.adapters.XmlAdapter,Adapts a Java type for custom marshaling.
javax.xml.bind.annotation.adapters,javax.xml.bind.annotation.adapters.XmlJavaTypeAdapter.DEFAULT,"Used in XmlJavaTypeAdapter.type() to signal that the type be inferred from the signature of the field, property, parameter or the class."
javax.xml.bind.attachment,javax.xml.bind.attachment.AttachmentMarshaller,Enable JAXB marshalling to optimize storage of binary data.
javax.xml.bind.attachment,javax.xml.bind.attachment.AttachmentUnmarshaller,Enables JAXB unmarshalling of a root document containing optimized binary data formats.
javax.xml.bind.helpers,javax.xml.bind.helpers.AbstractMarshallerImpl,Partial default Marshaller implementation.
javax.xml.bind.helpers,javax.xml.bind.helpers.AbstractUnmarshallerImpl,Partial default Unmarshaller implementation.
javax.xml.bind.helpers,javax.xml.bind.helpers.DefaultValidationEventHandler,JAXB 1.0 only default validation event handler.
javax.xml.bind.helpers,javax.xml.bind.helpers.NotIdentifiableEventImpl,Default implementation of the NotIdentifiableEvent interface.
javax.xml.bind.helpers,javax.xml.bind.helpers.ParseConversionEventImpl,Default implementation of the ParseConversionEvent interface.
javax.xml.bind.helpers,javax.xml.bind.helpers.PrintConversionEventImpl,Default implementation of the PrintConversionEvent interface.
javax.xml.bind.helpers,javax.xml.bind.helpers.ValidationEventImpl,Default implementation of the ValidationEvent interface.
javax.xml.bind.helpers,javax.xml.bind.helpers.ValidationEventLocatorImpl,Default implementation of the ValidationEventLocator interface.
javax.xml.bind.util,javax.xml.bind.util.JAXBResult,JAXP Result implementation that unmarshals a JAXB object.
javax.xml.bind.util,javax.xml.bind.util.JAXBSource,JAXP Source implementation that marshals a JAXB-generated object.
javax.xml.bind.util,javax.xml.bind.util.ValidationEventCollector,ValidationEventHandler implementation that collects all events.
javax.xml.crypto,javax.xml.crypto.KeySelector,A selector that finds and returns a key using the data contained in a KeyInfo object.
javax.xml.crypto,javax.xml.crypto.KeySelector.Purpose,The purpose of the key that is to be selected.
javax.xml.crypto,javax.xml.crypto.OctetStreamData,A representation of a Data type containing an octet stream.
javax.xml.crypto.dom,javax.xml.crypto.dom.DOMCryptoContext,This class provides a DOM-specific implementation of the XMLCryptoContext interface.
javax.xml.crypto.dom,javax.xml.crypto.dom.DOMStructure,A DOM-specific XMLStructure.
javax.xml.crypto.dsig,javax.xml.crypto.dsig.TransformService,A Service Provider Interface for transform and canonicalization algorithms.
javax.xml.crypto.dsig,javax.xml.crypto.dsig.XMLSignatureFactory,A factory for creating XMLSignature objects from scratch or for unmarshalling an XMLSignature object from a corresponding XML representation.
javax.xml.crypto.dsig.dom,javax.xml.crypto.dsig.dom.DOMSignContext,A DOM-specific XMLSignContext.
javax.xml.crypto.dsig.dom,javax.xml.crypto.dsig.dom.DOMValidateContext,A DOM-specific XMLValidateContext.
javax.xml.crypto.dsig.keyinfo,javax.xml.crypto.dsig.keyinfo.KeyInfoFactory,A factory for creating KeyInfo objects from scratch or for unmarshalling a KeyInfo object from a corresponding XML representation.
javax.xml.crypto.dsig.spec,javax.xml.crypto.dsig.spec.ExcC14NParameterSpec,Parameters for the W3C Recommendation: Exclusive XML Canonicalization (C14N) algorithm.
javax.xml.crypto.dsig.spec,javax.xml.crypto.dsig.spec.HMACParameterSpec,Parameters for the XML Signature HMAC Algorithm.
javax.xml.crypto.dsig.spec,javax.xml.crypto.dsig.spec.XPathFilter2ParameterSpec,Parameters for the W3C Recommendation XPath Filter 2.0 Transform Algorithm.
javax.xml.crypto.dsig.spec,javax.xml.crypto.dsig.spec.XPathFilterParameterSpec,Parameters for the XPath Filtering Transform Algorithm.
javax.xml.crypto.dsig.spec,javax.xml.crypto.dsig.spec.XPathType,The XML Schema Definition of the XPath element as defined in the W3C Recommendation for XML-Signature XPath Filter 2.0:
javax.xml.crypto.dsig.spec,javax.xml.crypto.dsig.spec.XPathType.Filter,Represents the filter set operation.
javax.xml.crypto.dsig.spec,javax.xml.crypto.dsig.spec.XSLTTransformParameterSpec,Parameters for the XSLT Transform Algorithm.
javax.xml.datatype,javax.xml.datatype.DatatypeConstants,Utility class to contain basic Datatype values as constants.
javax.xml.datatype,javax.xml.datatype.DatatypeConstants.Field,Type-safe enum class that represents six fields of the Duration class.
javax.xml.datatype,javax.xml.datatype.DatatypeFactory,Factory that creates new javax.xml.datatype Objects that map XML to/from Java Objects.
javax.xml.datatype,javax.xml.datatype.Duration,Immutable representation of a time span as defined in the W3C XML Schema 1.0 specification.
javax.xml.datatype,javax.xml.datatype.XMLGregorianCalendar,Representation for W3C XML Schema 1.0 date/time datatypes.
javax.xml.namespace,javax.xml.namespace.QName,"QName represents a qualified name as defined in the XML specifications: <a href=""http://www.w3.org/TR/xmlschema-2/#QName"">XML Schema Part2: Datatypes specification, <a href=""http://www.w3.org/TR/REC-xml-names/#ns-qualnames"">Namespaces in XML, <a href=""http://www.w3.org/XML/xml-names-19990114-errata"">Namespaces in XML Errata."
javax.xml.parsers,javax.xml.parsers.DocumentBuilder,Defines the API to obtain DOM Document instances from an XML document.
javax.xml.parsers,javax.xml.parsers.DocumentBuilderFactory,Defines a factory API that enables applications to obtain a parser that produces DOM object trees from XML documents.
javax.xml.parsers,javax.xml.parsers.SAXParser,Defines the API that wraps an XMLReader implementation class.
javax.xml.parsers,javax.xml.parsers.SAXParserFactory,Defines a factory API that enables applications to configure and obtain a SAX based parser to parse XML documents.
javax.xml.soap,javax.xml.soap.AttachmentPart,A single attachment to a SOAPMessage object.
javax.xml.soap,javax.xml.soap.MessageFactory,A factory for creating SOAPMessage objects.
javax.xml.soap,javax.xml.soap.MimeHeader,An object that stores a MIME header name and its value.
javax.xml.soap,javax.xml.soap.MimeHeaders,"A container for MimeHeader objects, which represent the MIME headers present in a MIME part of a message."
javax.xml.soap,javax.xml.soap.SAAJMetaFactory,The access point for the implementation classes of the factories defined in the SAAJ API.
javax.xml.soap,javax.xml.soap.SAAJResult,"Acts as a holder for the results of a JAXP transformation or a JAXB marshalling, in the form of a SAAJ tree."
javax.xml.soap,javax.xml.soap.SOAPConnection,"A point-to-point connection that a client can use for sending messages directly to a remote party (represented by a URL, for instance)."
javax.xml.soap,javax.xml.soap.SOAPConnectionFactory,A factory for creating SOAPConnection objects.
javax.xml.soap,javax.xml.soap.SOAPElementFactory,- Use javax.xml.soap.SOAPFactory for creating SOAPElements.
javax.xml.soap,javax.xml.soap.SOAPFactory,SOAPFactory is a factory for creating various objects that exist in the SOAP XML tree.
javax.xml.soap,javax.xml.soap.SOAPMessage,The root class for all SOAP messages.
javax.xml.soap,javax.xml.soap.SOAPPart,The container for the SOAP-specific portion of a SOAPMessage object.
javax.xml.stream,javax.xml.stream.XMLEventFactory,This interface defines a utility class for creating instances of XMLEvents
javax.xml.stream,javax.xml.stream.XMLInputFactory,Defines an abstract implementation of a factory for getting streams.
javax.xml.stream,javax.xml.stream.XMLOutputFactory,Defines an abstract implementation of a factory for getting XMLEventWriters and XMLStreamWriters.
javax.xml.stream.util,javax.xml.stream.util.EventReaderDelegate,This is the base class for deriving an XMLEventReader filter.
javax.xml.stream.util,javax.xml.stream.util.StreamReaderDelegate,This is the base class for deriving an XMLStreamReader filter This class is designed to sit between an XMLStreamReader and an application's XMLStreamReader.
javax.xml.transform,javax.xml.transform.OutputKeys,"Provides string constants that can be used to set output properties for a Transformer, or to retrieve output properties from a Transformer or Templates object."
javax.xml.transform,javax.xml.transform.Transformer,An instance of this abstract class can transform a source tree into a result tree.
javax.xml.transform,javax.xml.transform.TransformerFactory,A TransformerFactory instance can be used to create Transformer and Templates objects.
javax.xml.transform.dom,javax.xml.transform.dom.DOMResult,Acts as a holder for a transformation result tree in the form of a Document Object Model (DOM) tree.
javax.xml.transform.dom,javax.xml.transform.dom.DOMSource,Acts as a holder for a transformation Source tree in the form of a Document Object Model (DOM) tree.
javax.xml.transform.sax,javax.xml.transform.sax.SAXResult,Acts as an holder for a transformation Result.
javax.xml.transform.sax,javax.xml.transform.sax.SAXSource,Acts as an holder for SAX-style Source.
javax.xml.transform.sax,javax.xml.transform.sax.SAXTransformerFactory,This class extends TransformerFactory to provide SAX-specific factory methods.
javax.xml.transform.stax,javax.xml.transform.stax.StAXResult,"Acts as a holder for an XML Result in the form of a StAX writer,i.e."
javax.xml.transform.stax,javax.xml.transform.stax.StAXSource,"Acts as a holder for an XML Source in the form of a StAX reader,i.e."
javax.xml.transform.stream,javax.xml.transform.stream.StreamResult,"Acts as an holder for a transformation result, which may be XML, plain Text, HTML, or some other form of markup."
javax.xml.transform.stream,javax.xml.transform.stream.StreamSource,Acts as an holder for a transformation Source in the form of a stream of XML markup.
javax.xml.validation,javax.xml.validation.Schema,Immutable in-memory representation of grammar.
javax.xml.validation,javax.xml.validation.SchemaFactory,Factory that creates Schema objects&#x2E; Entry-point to the validation API.
javax.xml.validation,javax.xml.validation.SchemaFactoryLoader,Factory that creates SchemaFactory.
javax.xml.validation,javax.xml.validation.TypeInfoProvider,This class provides access to the type information determined by ValidatorHandler.
javax.xml.validation,javax.xml.validation.Validator,A processor that checks an XML document against Schema.
javax.xml.validation,javax.xml.validation.ValidatorHandler,Streaming validator that works on SAX stream.
javax.xml.ws,javax.xml.ws.Endpoint,A Web service endpoint.
javax.xml.ws,javax.xml.ws.EndpointContext,EndpointContext allows multiple endpoints in an application to share any information.
javax.xml.ws,javax.xml.ws.EndpointReference,This class represents an WS-Addressing EndpointReference which is a remote reference to a web service endpoint.
javax.xml.ws,javax.xml.ws.Holder,Holds a value of type T.
javax.xml.ws,javax.xml.ws.RespectBindingFeature,This feature clarifies the use of the wsdl:binding in a JAX-WS runtime.
javax.xml.ws,javax.xml.ws.Service,Service objects provide the client view of a Web service.
javax.xml.ws,javax.xml.ws.WebServiceFeature,A WebServiceFeature is used to represent a feature that can be enabled or disabled for a web service.
javax.xml.ws,javax.xml.ws.WebServicePermission,This class defines web service permissions.
javax.xml.ws.soap,javax.xml.ws.soap.AddressingFeature,AddressingFeature represents the use of WS-Addressing with either the SOAP 1.1/HTTP or SOAP 1.2/HTTP binding.
javax.xml.ws.soap,javax.xml.ws.soap.MTOMFeature,This feature represents the use of MTOM with a web service.
javax.xml.ws.spi,javax.xml.ws.spi.Invoker,Invoker hides the detail of calling into application endpoint implementation.
javax.xml.ws.spi,javax.xml.ws.spi.Provider,Service provider for ServiceDelegate and Endpoint objects.
javax.xml.ws.spi,javax.xml.ws.spi.ServiceDelegate,Service delegates are used internally by Service objects to allow pluggability of JAX-WS implementations.
javax.xml.ws.spi.http,javax.xml.ws.spi.http.HttpContext,HttpContext represents a mapping between the root URI path of a web service to a HttpHandler which is invoked to handle requests destined for that path on the associated container.
javax.xml.ws.spi.http,javax.xml.ws.spi.http.HttpExchange,This class encapsulates a HTTP request received and a response to be generated in one exchange.
javax.xml.ws.spi.http,javax.xml.ws.spi.http.HttpHandler,A handler which is invoked to process HTTP requests.
javax.xml.ws.wsaddressing,javax.xml.ws.wsaddressing.W3CEndpointReference,This class represents a W3C Addressing EndpointReferece which is a remote reference to a web service endpoint that supports the W3C WS-Addressing 1.0 - Core Recommendation.
javax.xml.ws.wsaddressing,javax.xml.ws.wsaddressing.W3CEndpointReferenceBuilder,This class is used to build W3CEndpointReference instances.
javax.xml.xpath,javax.xml.xpath.XPathConstants,XPath constants.
javax.xml.xpath,javax.xml.xpath.XPathFactory,An XPathFactory instance can be used to create XPath objects.
org.ietf.jgss,org.ietf.jgss.ChannelBinding,This class encapsulates the concept of caller-provided channel binding information.
org.ietf.jgss,org.ietf.jgss.GSSManager,This class serves as a factory for other important GSS-API classes and also provides information about the mechanisms that are supported.
org.ietf.jgss,org.ietf.jgss.MessageProp,This is a utility class used within the per-message GSSContext methods to convey per-message properties.
org.ietf.jgss,org.ietf.jgss.Oid,This class represents Universal Object Identifiers (Oids) and their associated operations.
org.omg.CORBA,org.omg.CORBA._IDLTypeStub,The Stub for IDLType.
org.omg.CORBA,org.omg.CORBA._PolicyStub,The Stub for Policy.
org.omg.CORBA,org.omg.CORBA.Any,Serves as a container for any data that can be described in IDL or for any IDL primitive type.
org.omg.CORBA,org.omg.CORBA.AnyHolder,The Holder for Any.
org.omg.CORBA,org.omg.CORBA.AnySeqHelper,The Helper for AnySeq.
org.omg.CORBA,org.omg.CORBA.AnySeqHolder,The Holder for AnySeq.
org.omg.CORBA,org.omg.CORBA.BooleanHolder,The Holder for Boolean.
org.omg.CORBA,org.omg.CORBA.BooleanSeqHelper,The Helper for BooleanSeq.
org.omg.CORBA,org.omg.CORBA.BooleanSeqHolder,The Holder for BooleanSeq.
org.omg.CORBA,org.omg.CORBA.ByteHolder,The Holder for Byte.
org.omg.CORBA,org.omg.CORBA.CharHolder,The Holder for Char.
org.omg.CORBA,org.omg.CORBA.CharSeqHelper,The Helper for CharSeq.
org.omg.CORBA,org.omg.CORBA.CharSeqHolder,The Holder for CharSeq.
org.omg.CORBA,org.omg.CORBA.CompletionStatus,An object that indicates whether a method had completed running when a SystemException was thrown.
org.omg.CORBA,org.omg.CORBA.CompletionStatusHelper,The Helper for CompletionStatus.
org.omg.CORBA,org.omg.CORBA.Context,An object used in Request operations to specify the context object in which context strings must be resolved before being sent along with the request invocation.
org.omg.CORBA,org.omg.CORBA.ContextList,An object containing a modifiable list of String objects that represent property names.
org.omg.CORBA,org.omg.CORBA.CurrentHelper,The Helper for Current.
org.omg.CORBA,org.omg.CORBA.CurrentHolder,The Holder for Current.
org.omg.CORBA,org.omg.CORBA.DefinitionKind,The class that provides the constants used to identify the type of an Interface Repository object.
org.omg.CORBA,org.omg.CORBA.DefinitionKindHelper,The Helper for DefinitionKind.
org.omg.CORBA,org.omg.CORBA.DoubleHolder,The Holder for Double.
org.omg.CORBA,org.omg.CORBA.DoubleSeqHelper,The Helper for DoubleSeq.
org.omg.CORBA,org.omg.CORBA.DoubleSeqHolder,The Holder for DoubleSeq.
org.omg.CORBA,org.omg.CORBA.DynamicImplementation,org.omg.CORBA.DynamicImplementation
org.omg.CORBA,org.omg.CORBA.Environment,A container (holder) for an exception that is used in Request operations to make exceptions available to the client.
org.omg.CORBA,org.omg.CORBA.ExceptionList,An object used in Request operations to describe the exceptions that can be thrown by a method.
org.omg.CORBA,org.omg.CORBA.FieldNameHelper,The Helper for FieldName.
org.omg.CORBA,org.omg.CORBA.FixedHolder,The Holder for Fixed.
org.omg.CORBA,org.omg.CORBA.FloatHolder,The Holder for Float.
org.omg.CORBA,org.omg.CORBA.FloatSeqHelper,The Helper for FloatSeq.
org.omg.CORBA,org.omg.CORBA.FloatSeqHolder,The Holder for FloatSeq.
org.omg.CORBA,org.omg.CORBA.IdentifierHelper,The Helper for Identifier.
org.omg.CORBA,org.omg.CORBA.IDLTypeHelper,The Helper for IDLType.
org.omg.CORBA,org.omg.CORBA.IntHolder,The Holder for Int.
org.omg.CORBA,org.omg.CORBA.LocalObject,Used as a base class for implementation of a local IDL interface in the Java language mapping.
org.omg.CORBA,org.omg.CORBA.LongHolder,The Holder for Long.
org.omg.CORBA,org.omg.CORBA.LongLongSeqHelper,The Helper for LongLongSeq.
org.omg.CORBA,org.omg.CORBA.LongLongSeqHolder,The Holder for LongLongSeq.
org.omg.CORBA,org.omg.CORBA.LongSeqHelper,The Helper for LongSeqHelper.
org.omg.CORBA,org.omg.CORBA.LongSeqHolder,The Holder for LongSeq.
org.omg.CORBA,org.omg.CORBA.NamedValue,An object used in the DII and DSI to describe arguments and return values.
org.omg.CORBA,org.omg.CORBA.NameValuePair,"Associates a name with a value that is an attribute of an IDL struct, and is used in the DynStruct APIs."
org.omg.CORBA,org.omg.CORBA.NameValuePairHelper,The Helper for NameValuePair.
org.omg.CORBA,org.omg.CORBA.NVList,A modifiable list containing NamedValue objects.
org.omg.CORBA,org.omg.CORBA.ObjectHelper,
org.omg.CORBA,org.omg.CORBA.ObjectHolder,The Holder for Object.
org.omg.CORBA,org.omg.CORBA.OctetSeqHelper,The Helper for OctetSeq.
org.omg.CORBA,org.omg.CORBA.OctetSeqHolder,The Holder for OctetSeq.
org.omg.CORBA,org.omg.CORBA.ORB,A class providing APIs for the CORBA Object Request Broker features.
org.omg.CORBA,org.omg.CORBA.ParameterMode,Enumeration of parameter modes for Parameter.
org.omg.CORBA,org.omg.CORBA.ParameterModeHelper,Enumeration of parameter modes for Parameter.
org.omg.CORBA,org.omg.CORBA.ParameterModeHolder,Enumeration of parameter modes for Parameter.
org.omg.CORBA,org.omg.CORBA.PolicyErrorCodeHelper,Encapsulates a reason a Policy may be invalid.
org.omg.CORBA,org.omg.CORBA.PolicyErrorHelper,Thrown to indicate problems with parameter values passed to the ORB.create_policy operation.
org.omg.CORBA,org.omg.CORBA.PolicyErrorHolder,Thrown to indicate problems with parameter values passed to the ORB.create_policy operation.
org.omg.CORBA,org.omg.CORBA.PolicyHelper,The Helper for Policy.
org.omg.CORBA,org.omg.CORBA.PolicyHolder,The Holder for Policy.
org.omg.CORBA,org.omg.CORBA.PolicyListHelper,The Helper for PolicyList.
org.omg.CORBA,org.omg.CORBA.PolicyListHolder,The Holder for PolicyList.
org.omg.CORBA,org.omg.CORBA.PolicyTypeHelper,The Helper for PolicyType.
org.omg.CORBA,org.omg.CORBA.Principal,Deprecated by CORBA 2.2.
org.omg.CORBA,org.omg.CORBA.PrincipalHolder,Deprecated by CORBA 2.2.
org.omg.CORBA,org.omg.CORBA.RepositoryIdHelper,The Helper for RepositoryId.
org.omg.CORBA,org.omg.CORBA.Request,An object containing the information necessary for invoking a method.
org.omg.CORBA,org.omg.CORBA.ServerRequest,An object that captures the explicit state of a request for the Dynamic Skeleton Interface (DSI).
org.omg.CORBA,org.omg.CORBA.ServiceDetail,"An object that represents an ORB service: its service_detail_type field contains the type of the ORB service, and its service_detail field contains a description of the ORB service."
org.omg.CORBA,org.omg.CORBA.ServiceDetailHelper,
org.omg.CORBA,org.omg.CORBA.ServiceInformation,An IDL struct in the CORBA module that stores information about a CORBA service available in the ORB implementation and is obtained from the ORB.get_service_information method.
org.omg.CORBA,org.omg.CORBA.ServiceInformationHelper,
org.omg.CORBA,org.omg.CORBA.ServiceInformationHolder,The Holder for ServiceInformation.
org.omg.CORBA,org.omg.CORBA.SetOverrideType,"The mapping of a CORBA enum tagging SET_OVERRIDE and ADD_OVERRIDE, which indicate whether policies should replace the existing policies of an Object or be added to them."
org.omg.CORBA,org.omg.CORBA.SetOverrideTypeHelper,The Helper for SetOverrideType.
org.omg.CORBA,org.omg.CORBA.ShortHolder,The Holder for Short.
org.omg.CORBA,org.omg.CORBA.ShortSeqHelper,The Helper for ShortSeqHelper.
org.omg.CORBA,org.omg.CORBA.ShortSeqHolder,The Holder for ShortSeq.
org.omg.CORBA,org.omg.CORBA.StringHolder,The Holder for String.
org.omg.CORBA,org.omg.CORBA.StringSeqHelper,An array of Strings
org.omg.CORBA,org.omg.CORBA.StringSeqHolder,An array of Strings
org.omg.CORBA,org.omg.CORBA.StringValueHelper,The Helper for StringValue.
org.omg.CORBA,org.omg.CORBA.StructMember,"Describes a member of an IDL struct in the Interface Repository, including the name of the struct member, the type of the struct member, and the typedef that represents the IDL type of the struct member described the struct member object."
org.omg.CORBA,org.omg.CORBA.StructMemberHelper,The Helper for StructMember.
org.omg.CORBA,org.omg.CORBA.TCKind,"The Java mapping of the IDL enum TCKind, which specifies the kind of a TypeCode object."
org.omg.CORBA,org.omg.CORBA.TypeCode,A container for information about a specific CORBA data type.
org.omg.CORBA,org.omg.CORBA.TypeCodeHolder,The Holder for TypeCode.
org.omg.CORBA,org.omg.CORBA.ULongLongSeqHelper,The Helper for ULongLongSeq.
org.omg.CORBA,org.omg.CORBA.ULongLongSeqHolder,The Holder for ULongLongSeq.
org.omg.CORBA,org.omg.CORBA.ULongSeqHelper,The Helper for ULongSeq.
org.omg.CORBA,org.omg.CORBA.ULongSeqHolder,The Holder for ULongSeq.
org.omg.CORBA,org.omg.CORBA.UnionMember,A description in the Interface Repository of a member of an IDL union.
org.omg.CORBA,org.omg.CORBA.UnionMemberHelper,The Helper for UnionMember.
org.omg.CORBA,org.omg.CORBA.UnknownUserExceptionHelper,The Helper for UnknownUserException.
org.omg.CORBA,org.omg.CORBA.UnknownUserExceptionHolder,The Holder for UnknownUserException.
org.omg.CORBA,org.omg.CORBA.UShortSeqHelper,The Helper for UShortSeq.
org.omg.CORBA,org.omg.CORBA.UShortSeqHolder,The Holder for UShortSeq.
org.omg.CORBA,org.omg.CORBA.ValueBaseHelper,
org.omg.CORBA,org.omg.CORBA.ValueBaseHolder,The Holder for ValueBase.
org.omg.CORBA,org.omg.CORBA.ValueMember,A description in the Interface Repository of a member of a value object.
org.omg.CORBA,org.omg.CORBA.ValueMemberHelper,The Helper for ValueMember.
org.omg.CORBA,org.omg.CORBA.VersionSpecHelper,The Helper for VersionSpec.
org.omg.CORBA,org.omg.CORBA.VisibilityHelper,The Helper for Visibility.
org.omg.CORBA,org.omg.CORBA.WCharSeqHelper,The Helper for WCharSeq.
org.omg.CORBA,org.omg.CORBA.WCharSeqHolder,The Holder for WCharSeq.
org.omg.CORBA,org.omg.CORBA.WrongTransactionHelper,The Helper for WrongTransaction.
org.omg.CORBA,org.omg.CORBA.WrongTransactionHolder,The Holder for WrongTransaction.
